apontamento_id,projeto_id,analista_id,data,horas,atividade
APT006337,PRJ0086,ANL021,2026-03-02,4.5,Apresentação
APT008694,PRJ0122,ANL015,2025-08-22,8.0,Reunião Com Cliente
APT003971,PRJ0051,ANL011,2024-11-18,4.0,Modelagem
APT008942,PRJ0128,ANL005,2026-04-13,7.0,Documentação
APT001470,PRJ0017,ANL022,2025-02-17,5.0,Apresentação
APT005149,PRJ0070,ANL022,2025-04-07,4.5,Testes
APT000182,PRJ0004,ANL023,2024-12-04,85.0,Apresentação
APT004183,PRJ0055,ANL008,2024-07-26,4.0,Dashboard
APT007653,PRJ0109,ANL019,2026-04-20,8.0,Coleta
APT002562,PRJ0032,ANL018,2026-12-06,6.0,Coleta
APT007511,PRJ0106,ANL009,2026-04-28,6.0,Testes
APT009593,PRJ0138,ANL005,2026-06-17,3.0,Modelagem
APT001015,PRJ0012,ANL005,2026-06-16,3.0,Documentação
APT006224,PRJ0084,ANL017,2025-09-22,45.0,Apresentação
APT008415,PRJ0120,ANL001,2026-05-11,2.0,Modelagem
APT006895,PRJ0098,ANL024,2025-03-09,2.0,Coleta
APT002377,PRJ0029,ANL001,2025-06-02,5.5,Documentação
APT004850,PRJ0064,ANL008,2026-03-16,5.0,Coleta
APT007117,PRJ0101,ANL018,2026-05-26,6.0,Testes
APT005681,PRJ0080,ANL009,2024-11-25,25.0,Testes
APT003191,PRJ0040,ANL024,2025-08-05,85.0,Apresentação
APT009316,PRJ0133,ANL006,2026-04-23,45.0,Documentação
APT006049,PRJ0082,ANL022,2025-05-13,4.0,Testes
APT005001,PRJ0067,ANL013,2024-06-26,5.0,Etl
APT003111,PRJ0039,ANL001,2025-01-27,8.0,Apresentação
APT007672,PRJ0109,ANL013,2026-04-20,25.0,Dashboard
APT005636,PRJ0079,ANL006,2025-05-26,3.0,Documentação
APT000859,PRJ0010,ANL007,2024-10-03,7.5,Modelagem
APT009443,PRJ0136,ANL001,2026-04-27,75.0,Modelagem
APT004263,PRJ0056,ANL021,2025-03-20,2.0,Etl
APT005998,PRJ0082,ANL022,2025-06-30,55.0,Documentação
APT006854,PRJ0098,ANL006,2025-09-19,6.0,Reunião Com Cliente
APT002692,PRJ0034,ANL018,2024-05-10,4.0,Etl
APT002308,PRJ0029,ANL001,2025-08-28,4.0,Testes
APT005364,PRJ0075,ANL014,2025-08-25,45.0,Coleta
APT003455,PRJ0042,ANL013,2025-07-29,6.0,Testes
APT005844,PRJ0081,ANL011,2026-04-28,4.0,Etl
APT003831,PRJ0048,ANL011,2024-12-30,35.0,Dashboard
APT007608,PRJ0107,ANL005,2025-04-22,8.0,Etl
APT004266,PRJ0056,ANL009,2025-03-25,6.0,Dashboard
APT000788,PRJ0010,ANL001,2024-09-06,3.0,Documentação
APT005439,PRJ0077,ANL008,2024-11-20,2.0,Reunião Com Cliente
APT000735,PRJ0009,ANL005,2025-10-24,3.0,Dashboard
APT006322,PRJ0086,ANL021,2026-05-20,5.0,Reunião Com Cliente
APT002395,PRJ0029,ANL007,2025-07-11,5.0,Etl
APT003401,PRJ0042,ANL007,2025-05-15,8.0,Modelagem
APT004289,PRJ0056,ANL021,2025-03-05,45.0,Dashboard
APT000971,PRJ0012,ANL011,2026-06-15,8.0,Apresentação
APT005309,PRJ0073,ANL003,2025-02-18,6.0,Testes
APT009702,PRJ0140,ANL024,2025-09-22,8.0,Modelagem
APT003637,PRJ0046,ANL010,2024-03-12,4.0,Testes
APT008131,PRJ0118,ANL014,2026-02-09,5.0,Documentação
APT003388,PRJ0042,ANL019,2025-04-04,6.0,Modelagem
APT002726,PRJ0034,ANL012,2024-03-18,4.0,Testes
APT009393,PRJ0135,ANL002,2024-03-25,65.0,Reunião Com Cliente
APT007488,PRJ0106,ANL015,2026-05-29,6.0,Etl
APT002273,PRJ0029,ANL001,2025-06-30,3.0,Reunião Com Cliente
APT003919,PRJ0050,ANL020,2025-10-07,2.5,Documentação
APT006187,PRJ0083,ANL009,2025-10-03,2.0,Etl
APT008077,PRJ0116,ANL007,2025-06-02,6.5,Dashboard
APT009206,PRJ0132,ANL022,2024-11-07,5.0,Dashboard
APT000468,PRJ0007,ANL022,2024-10-07,6.0,Modelagem
APT000865,PRJ0010,ANL001,2024-10-11,6.0,Documentação
APT003458,PRJ0042,ANL001,2025-04-30,4.0,Reunião Com Cliente
APT003781,PRJ0047,ANL006,2024-09-02,8.0,Dashboard
APT007855,PRJ0112,ANL015,2025-07-21,6.0,Apresentação
APT008410,PRJ0120,ANL019,2026-06-03,7.0,Reunião Com Cliente
APT001371,PRJ0015,ANL022,2025-10-09,3.0,Testes
APT008383,PRJ0120,ANL007,2026-06-01,8.0,Modelagem
APT000780,PRJ0010,ANL019,2024-07-25,3.0,Apresentação
APT005860,PRJ0081,ANL023,2026-06-12,5.0,Documentação
APT004288,PRJ0056,ANL021,2025-02-20,65.0,Modelagem
APT000043,PRJ0001,ANL010,2024-05-06,7.0,Reunião Com Cliente
APT006188,PRJ0083,ANL009,2025-06-17,4.0,Documentação
APT000113,PRJ0003,ANL003,2025-08-25,85.0,Coleta
APT000359,PRJ0006,ANL008,2025-06-26,4.0,Documentação
APT003869,PRJ0049,ANL018,2026-02-04,7.0,Apresentação
APT000053,PRJ0001,ANL010,2024-04-08,75.0,Apresentação
APT005577,PRJ0079,ANL006,2025-05-20,4.0,Modelagem
APT004109,PRJ0053,ANL020,2026-02-19,25.0,Documentação
APT004514,PRJ0060,ANL012,2025-05-12,4.0,Modelagem
APT006311,PRJ0086,ANL009,2026-05-13,7.0,Reunião Com Cliente
APT005108,PRJ0070,ANL016,2025-07-22,6.0,Etl
APT000287,PRJ0005,ANL023,2025-07-01,4.0,Coleta
APT007466,PRJ0106,ANL015,2026-04-06,7.0,Documentação
APT000516,PRJ0007,ANL022,2025-01-27,4.0,Documentação
APT002814,PRJ0035,ANL004,2025-02-25,2.0,Etl
APT002784,PRJ0034,ANL018,2024-03-06,7.0,Reunião Com Cliente
APT007675,PRJ0109,ANL001,2026-05-21,6.5,Dashboard
APT002293,PRJ0029,ANL013,2025-10-28,2.0,Reunião Com Cliente
APT005095,PRJ0070,ANL016,2025-04-28,8.0,Apresentação
APT006269,PRJ0085,ANL006,2025-10-13,25.0,Documentação
APT001124,PRJ0013,ANL023,2024-11-01,65.0,Apresentação
APT003953,PRJ0050,ANL014,2025-09-15,4.0,Reunião Com Cliente
APT004215,PRJ0055,ANL008,2024-09-19,4.0,Etl
APT008716,PRJ0122,ANL015,2025-07-31,4.0,Reunião Com Cliente
APT008546,PRJ0121,ANL003,2026-04-20,85.0,Dashboard
APT006986,PRJ0100,ANL004,2026-05-26,2.0,Reunião Com Cliente
APT006457,PRJ0089,ANL016,2024-06-19,7.5,Coleta
APT002865,PRJ0036,ANL019,2026-05-14,35.0,Testes
APT009528,PRJ0136,ANL001,2026-04-27,5.0,Dashboard
APT000595,PRJ0008,ANL005,2026-06-22,4.0,Modelagem
APT006286,PRJ0086,ANL015,2026-02-03,7.0,Apresentação
APT003485,PRJ0042,ANL013,2025-09-08,85.0,Dashboard
APT007969,PRJ0114,ANL023,2024-05-08,6.5,Testes
APT003104,PRJ0039,ANL007,2025-02-18,65.0,Etl
APT005356,PRJ0075,ANL002,2025-08-18,35.0,Dashboard
APT009122,PRJ0130,ANL007,2025-06-06,6.0,Documentação
APT004584,PRJ0062,ANL005,2025-02-24,4.0,Apresentação
APT001617,PRJ0020,ANL022,2024-03-18,8.0,Coleta
APT005873,PRJ0081,ANL011,2026-06-04,4.0,Modelagem
APT005106,PRJ0070,ANL016,2025-07-07,8.0,Coleta
APT001666,PRJ0021,ANL008,2026-01-19,6.0,Coleta
APT005650,PRJ0079,ANL018,2025-05-28,4.0,Documentação
APT004901,PRJ0065,ANL010,2026-03-16,2.0,Apresentação
APT001674,PRJ0022,ANL003,2026-03-31,65.0,Documentação
APT007896,PRJ0113,ANL022,2024-05-27,2.0,Reunião Com Cliente
APT006134,PRJ0083,ANL021,2025-12-01,65.0,Coleta
APT001824,PRJ0024,ANL017,2025-11-03,6.0,Coleta
APT009573,PRJ0137,ANL019,2025-07-07,6.0,Testes
APT000095,PRJ0003,ANL015,2025-08-25,4.0,Testes
APT000256,PRJ0005,ANL023,2025-01-15,5.0,Documentação
APT001128,PRJ0013,ANL005,2024-12-04,2.0,Reunião Com Cliente
APT008560,PRJ0121,ANL009,2026-04-29,6.0,Documentação
APT008052,PRJ0115,ANL005,2024-05-31,3.0,Coleta
APT001175,PRJ0014,ANL020,2024-08-19,2.0,Testes
APT004377,PRJ0057,ANL006,2026-04-02,4.0,Documentação
APT003304,PRJ0042,ANL007,2025-04-14,65.0,Dashboard
APT001453,PRJ0017,ANL004,2025-02-03,4.0,Testes
APT000119,PRJ0003,ANL021,2025-08-09,2.0,Testes
APT004426,PRJ0058,ANL013,2024-03-25,3.0,Reunião Com Cliente
APT008483,PRJ0120,ANL007,2026-05-06,8.0,Etl
APT006971,PRJ0099,ANL003,2025-05-22,6.0,Apresentação
APT007786,PRJ0110,ANL002,2025-01-27,4.0,Documentação
APT003077,PRJ0039,ANL001,2025-01-29,3.0,Dashboard
APT009676,PRJ0139,ANL005,2024-10-09,4.0,Modelagem
APT007767,PRJ0109,ANL007,2026-06-08,4.0,Coleta
APT005746,PRJ0081,ANL023,2026-06-24,5.0,Coleta
APT001255,PRJ0014,ANL020,2024-10-09,8.0,Apresentação
APT004896,PRJ0065,ANL022,2026-03-23,4.0,Modelagem
APT006220,PRJ0084,ANL023,2025-09-12,25.0,Etl
APT001789,PRJ0024,ANL005,2025-08-26,7.0,Documentação
APT007134,PRJ0101,ANL018,2026-06-22,8.0,Documentação
APT004524,PRJ0061,ANL024,2025-04-22,4.0,Dashboard
APT009679,PRJ0139,ANL011,2024-10-14,4.5,Coleta
APT008646,PRJ0122,ANL021,2025-10-24,85.0,Apresentação
APT005889,PRJ0081,ANL005,2026-04-20,8.0,Testes
APT009753,PRJ0140,ANL006,2025-11-05,65.0,Modelagem
APT000329,PRJ0006,ANL020,2025-03-24,5.0,Reunião Com Cliente
APT002937,PRJ0036,ANL013,2026-04-21,6.0,Apresentação
APT005727,PRJ0081,ANL017,2026-05-22,8.0,Reunião Com Cliente
APT008066,PRJ0116,ANL019,2025-05-07,8.0,Apresentação
APT004022,PRJ0051,ANL005,2024-12-11,3.0,Testes
APT003480,PRJ0042,ANL019,2025-09-24,65.0,Apresentação
APT005332,PRJ0073,ANL021,2025-03-03,3.0,Dashboard
APT009220,PRJ0132,ANL004,2024-11-13,2.0,Reunião Com Cliente
APT004986,PRJ0067,ANL007,2024-06-24,85.0,Reunião Com Cliente
APT001922,PRJ0025,ANL022,2025-03-31,5.0,Coleta
APT009566,PRJ0137,ANL019,2025-06-23,75.0,Testes
APT006237,PRJ0084,ANL023,2025-08-25,35.0,Dashboard
APT000786,PRJ0010,ANL007,2024-09-20,7.0,Reunião Com Cliente
APT007397,PRJ0106,ANL009,2026-05-08,45.0,Reunião Com Cliente
APT001428,PRJ0017,ANL010,2025-01-20,6.0,Etl
APT006979,PRJ0099,ANL015,2025-05-21,2.5,Etl
APT001093,PRJ0012,ANL023,2026-03-30,2.0,Modelagem
APT000100,PRJ0003,ANL021,2025-09-23,55.0,Documentação
APT004115,PRJ0053,ANL020,2026-04-21,6.0,Apresentação
APT005100,PRJ0070,ANL022,2025-03-24,85.0,Reunião Com Cliente
APT003882,PRJ0049,ANL012,2026-02-16,4.0,Etl
APT007078,PRJ0101,ANL018,2026-05-29,3.0,Modelagem
APT008420,PRJ0120,ANL019,2026-06-09,4.0,Dashboard
APT002120,PRJ0026,ANL021,2026-01-23,6.0,Modelagem
APT006048,PRJ0082,ANL016,2025-04-22,4.0,Apresentação
APT001712,PRJ0022,ANL009,2026-03-10,-40.0,Reunião Com Cliente
APT004742,PRJ0064,ANL014,2026-05-05,8.0,Documentação
APT002066,PRJ0026,ANL009,2025-08-07,6.0,Etl
APT001277,PRJ0014,ANL002,2024-06-18,4.0,Testes
APT005132,PRJ0070,ANL010,2025-04-15,65.0,Coleta
APT009666,PRJ0139,ANL017,2024-10-02,5.0,Reunião Com Cliente
APT004272,PRJ0056,ANL003,2025-02-24,5.0,Dashboard
APT005182,PRJ0070,ANL010,2025-03-24,65.0,Modelagem
APT000616,PRJ0008,ANL023,2026-08-06,8.0,Dashboard
APT008291,PRJ0120,ANL019,2026-04-27,65.0,Etl
APT001415,PRJ0017,ANL004,2025-02-05,85.0,Etl
APT002037,PRJ0026,ANL021,2025-12-15,6.0,Documentação
APT005388,PRJ0076,ANL021,2024-06-12,7.0,Apresentação
APT002447,PRJ0032,ANL024,2026-05-04,6.0,Documentação
APT004302,PRJ0056,ANL009,2025-03-31,75.0,Dashboard
APT003980,PRJ0051,ANL023,2024-11-15,6.0,Etl
APT008304,PRJ0120,ANL007,2026-04-20,2.0,Reunião Com Cliente
APT008774,PRJ0124,ANL004,2024-09-24,3.0,Documentação
APT006306,PRJ0086,ANL003,2026-04-06,4.0,Modelagem
APT000911,PRJ0012,ANL005,2026-06-08,6.0,Documentação
APT007948,PRJ0114,ANL017,2024-04-15,8.0,Documentação
APT007198,PRJ0103,ANL011,2025-03-24,25.0,Coleta
APT005596,PRJ0079,ANL012,2025-05-14,55.0,Apresentação
APT008595,PRJ0121,ANL015,2026-06-19,7.0,Modelagem
APT005689,PRJ0080,ANL009,2024-10-28,4.0,Reunião Com Cliente
APT007981,PRJ0115,ANL017,2024-05-29,6.0,Testes
APT001710,PRJ0022,ANL009,2026-02-23,6.0,Modelagem
APT006880,PRJ0098,ANL018,2025-08-11,4.0,Testes
APT002482,PRJ0032,ANL018,2026-04-15,7.0,Coleta
APT007810,PRJ0111,ANL023,2026-05-01,8.0,Dashboard
APT003200,PRJ0041,ANL011,2025-05-12,4.0,Documentação
APT007400,PRJ0106,ANL021,2026-06-18,6.0,Documentação
APT000453,PRJ0007,ANL004,2024-10-28,4.0,Etl
APT004488,PRJ0059,ANL020,2025-02-06,65.0,Coleta
APT007324,PRJ0104,ANL006,2024-05-03,4.0,Modelagem
APT008991,PRJ0129,ANL007,2025-12-22,7.0,Etl
APT009157,PRJ0131,ANL003,2024-02-29,7.0,Modelagem
APT000248,PRJ0005,ANL011,2025-02-24,7.0,Modelagem
APT004988,PRJ0067,ANL001,2024-07-01,4.0,Testes
APT008120,PRJ0118,ANL014,2025-11-28,8.0,Modelagem
APT005147,PRJ0070,ANL010,2025-06-23,6.0,Coleta
APT003531,PRJ0042,ANL019,2025-06-09,4.0,Modelagem
APT001969,PRJ0025,ANL016,2025-03-21,4.0,Documentação
APT003229,PRJ0041,ANL011,2025-04-04,6.0,Modelagem
APT004479,PRJ0059,ANL020,2025-02-10,6.0,Reunião Com Cliente
APT008564,PRJ0121,ANL021,2026-04-23,25.0,Coleta
APT008684,PRJ0122,ANL009,2025-07-21,7.0,Reunião Com Cliente
APT008557,PRJ0121,ANL009,2026-05-25,8.0,Dashboard
APT005673,PRJ0079,ANL006,2025-06-26,35.0,Reunião Com Cliente
APT002788,PRJ0034,ANL012,2024-05-02,4.0,Dashboard
APT002630,PRJ0034,ANL024,2024-01-25,4.0,Dashboard
APT006674,PRJ0093,ANL002,2024-11-05,4.0,Etl
APT001248,PRJ0014,ANL020,2024-10-21,6.0,Apresentação
APT006231,PRJ0084,ANL023,2025-08-07,4.0,Modelagem
APT007907,PRJ0113,ANL022,2024-06-10,6.0,Etl
APT009686,PRJ0140,ANL018,2025-10-06,3.0,Etl
APT009421,PRJ0135,ANL020,2024-03-25,5.0,Modelagem
APT002879,PRJ0036,ANL007,2026-05-13,4.0,Etl
APT002799,PRJ0035,ANL016,2025-04-02,2.0,Documentação
APT007301,PRJ0104,ANL024,2024-04-18,35.0,Dashboard
APT003137,PRJ0039,ANL007,2024-10-31,7.0,Documentação
APT007476,PRJ0106,ANL009,2026-04-27,25.0,Reunião Com Cliente
APT005026,PRJ0068,ANL011,2025-02-25,7.0,Coleta
APT004868,PRJ0065,ANL004,2026-02-16,45.0,Testes
APT003075,PRJ0039,ANL013,2025-02-07,3.0,Apresentação
APT007780,PRJ0110,ANL020,2025-02-10,8.0,Documentação
APT004744,PRJ0064,ANL014,2026-03-09,8.0,Testes
APT008303,PRJ0120,ANL007,2026-04-06,6.0,Apresentação
APT007949,PRJ0114,ANL005,2024-04-11,5.0,Documentação
APT002685,PRJ0034,ANL018,2024-05-13,2.0,Testes
APT000079,PRJ0003,ANL021,2025-07-24,7.5,Dashboard
APT009107,PRJ0130,ANL019,2025-02-07,4.0,Reunião Com Cliente
APT001791,PRJ0024,ANL011,2025-11-10,6.0,Reunião Com Cliente
APT001863,PRJ0024,ANL023,2025-08-12,4.0,Reunião Com Cliente
APT007062,PRJ0101,ANL006,2026-05-07,3.0,Reunião Com Cliente
APT009758,PRJ0140,ANL006,2025-11-26,4.0,Dashboard
APT009128,PRJ0130,ANL013,2025-06-24,4.0,Dashboard
APT001266,PRJ0014,ANL020,2024-08-05,7.0,Apresentação
APT003272,PRJ0042,ANL013,2025-08-19,4.0,Apresentação
APT001345,PRJ0015,ANL022,2025-10-16,4.0,Reunião Com Cliente
APT008797,PRJ0124,ANL016,2024-10-18,6.0,Coleta
APT001421,PRJ0017,ANL022,2025-01-24,2.0,Modelagem
APT003290,PRJ0042,ANL001,2025-07-23,35.0,Modelagem
APT003386,PRJ0042,ANL013,2025-07-28,2.0,Testes
APT006129,PRJ0083,ANL003,2025-07-21,6.0,Modelagem
APT000980,PRJ0012,ANL011,2026-02-17,4.0,Apresentação
APT005492,PRJ0078,ANL011,2025-06-20,2.0,Dashboard
APT009626,PRJ0139,ANL011,2024-12-10,6.0,Apresentação
APT009130,PRJ0130,ANL019,2025-07-02,2.0,Testes
APT003829,PRJ0048,ANL005,2024-12-30,2.0,Etl
APT009497,PRJ0136,ANL019,2026-02-02,7.0,Documentação
APT002625,PRJ0034,ANL024,2024-04-25,2.0,Apresentação
APT006307,PRJ0086,ANL009,2026-05-26,2.5,Coleta
APT005113,PRJ0070,ANL016,2025-05-08,4.0,Modelagem
APT001585,PRJ0019,ANL016,2024-12-19,6.5,Coleta
APT006424,PRJ0089,ANL004,2024-07-05,7.0,Coleta
APT008627,PRJ0122,ANL021,2025-08-22,4.0,Apresentação
APT001765,PRJ0023,ANL023,2026-02-16,7.0,Coleta
APT005075,PRJ0069,ANL018,2024-07-10,6.0,Testes
APT008835,PRJ0126,ANL005,2026-05-18,3.0,Testes
APT004414,PRJ0058,ANL001,2024-03-18,85.0,Documentação
APT007030,PRJ0101,ANL012,2026-04-27,2.0,Reunião Com Cliente
APT006246,PRJ0084,ANL023,2025-09-08,75.0,Reunião Com Cliente
APT003024,PRJ0037,ANL004,2025-05-13,5.0,Documentação
APT002966,PRJ0036,ANL013,2026-04-22,4.0,Documentação
APT008845,PRJ0126,ANL023,2026-06-01,4.0,Dashboard
APT001676,PRJ0022,ANL003,2026-03-16,3.0,Coleta
APT003818,PRJ0048,ANL011,2024-11-25,25.0,Testes
APT002176,PRJ0026,ANL021,2025-09-17,8.0,Coleta
APT004614,PRJ0063,ANL001,2026-05-20,85.0,Testes
APT004515,PRJ0060,ANL024,2025-07-05,45.0,Modelagem
APT003746,PRJ0047,ANL018,2024-11-11,6.0,Dashboard
APT002764,PRJ0034,ANL012,2024-06-10,7.0,Dashboard
APT000747,PRJ0010,ANL001,2024-09-19,4.0,Reunião Com Cliente
APT005771,PRJ0081,ANL005,2026-06-04,55.0,Reunião Com Cliente
APT005908,PRJ0081,ANL023,2026-06-15,55.0,Testes
APT006973,PRJ0099,ANL009,2025-06-12,7.0,Modelagem
APT008132,PRJ0118,ANL008,2025-10-23,65.0,Dashboard
APT008154,PRJ0118,ANL020,2026-02-05,85.0,Dashboard
APT003602,PRJ0045,ANL022,2025-03-10,8.0,Reunião Com Cliente
APT006538,PRJ0091,ANL015,2025-08-12,3.0,Modelagem
APT003850,PRJ0049,ANL018,2026-02-13,35.0,Documentação
APT005449,PRJ0077,ANL020,2024-12-31,6.5,Etl
APT005140,PRJ0070,ANL016,2025-08-06,6.0,Documentação
APT004760,PRJ0064,ANL020,2026-11-03,5.0,Documentação
APT009745,PRJ0140,ANL018,2026-01-28,7.5,Modelagem
APT008794,PRJ0124,ANL022,2024-10-09,8.0,Modelagem
APT006405,PRJ0089,ANL016,2024-02-09,3.0,Apresentação
APT006481,PRJ0089,ANL010,2024-09-09,8.0,Dashboard
APT002319,PRJ0029,ANL007,2025-06-02,7.0,Etl
APT006800,PRJ0096,ANL015,2026-05-11,65.0,Apresentação
APT005955,PRJ0081,ANL011,2026-05-25,6.0,Etl
APT006663,PRJ0093,ANL014,2024-09-25,3.0,Reunião Com Cliente
APT000062,PRJ0002,ANL019,2024-10-15,5.0,Reunião Com Cliente
APT001528,PRJ0018,ANL005,2025-09-18,8.0,Testes
APT009572,PRJ0137,ANL001,2025-07-08,5.0,Reunião Com Cliente
APT001811,PRJ0024,ANL005,2025-08-27,65.0,Etl
APT004138,PRJ0053,ANL014,2026-04-20,4.0,Documentação
APT005589,PRJ0079,ANL012,2025-06-19,8.0,Testes
APT001519,PRJ0018,ANL005,2025-09-29,3.0,Testes
APT006658,PRJ0093,ANL020,2024-10-28,6.0,Coleta
APT002523,PRJ0032,ANL012,2026-02-27,4.0,Coleta
APT004442,PRJ0059,ANL008,2025-05-09,25.0,Etl
APT004833,PRJ0064,ANL002,2026-05-19,65.0,Reunião Com Cliente
APT001871,PRJ0024,ANL011,2025-11-12,4.0,Coleta
APT005695,PRJ0080,ANL015,2024-11-04,5.0,Apresentação
APT001876,PRJ0024,ANL023,2025-08-29,2.0,Reunião Com Cliente
APT008514,PRJ0121,ANL003,2026-05-18,6.0,Reunião Com Cliente
APT008692,PRJ0122,ANL015,2025-07-21,4.0,Reunião Com Cliente
APT004622,PRJ0063,ANL019,2026-05-29,5.0,Apresentação
APT004485,PRJ0059,ANL014,2025-02-26,85.0,Documentação
APT008702,PRJ0122,ANL015,2025-09-15,4.0,Dashboard
APT007879,PRJ0113,ANL010,2024-05-21,6.5,Dashboard
APT000809,PRJ0010,ANL013,2024-09-12,6.0,Coleta
APT001746,PRJ0023,ANL005,2026-03-23,25.0,Modelagem
APT007440,PRJ0106,ANL003,2026-05-11,6.0,Testes
APT005457,PRJ0078,ANL023,2025-06-17,6.0,Documentação
APT003619,PRJ0046,ANL010,2024-02-19,4.0,Dashboard
APT004417,PRJ0058,ANL013,2024-12-03,5.0,Testes
APT008883,PRJ0126,ANL017,2026-02-24,5.0,Apresentação
APT001517,PRJ0018,ANL011,2025-09-29,45.0,Reunião Com Cliente
APT000871,PRJ0011,ANL014,2025-08-12,2.0,Modelagem
APT009564,PRJ0137,ANL019,2025-06-23,25.0,Dashboard
APT005368,PRJ0075,ANL002,2025-09-01,4.0,Documentação
APT001898,PRJ0025,ANL022,2025-02-11,55.0,Testes
APT003527,PRJ0042,ANL013,2025-04-14,4.0,Documentação
APT005730,PRJ0081,ANL017,2026-06-26,25.0,Apresentação
APT005904,PRJ0081,ANL005,2026-04-02,45.0,Etl
APT000813,PRJ0010,ANL007,2024-07-11,3.0,Etl
APT000515,PRJ0007,ANL004,2024-08-14,2.0,Testes
APT000668,PRJ0008,ANL017,2026-04-16,6.0,Apresentação
APT005467,PRJ0078,ANL023,2025-12-08,2.5,Testes
APT000559,PRJ0007,ANL022,2024-11-14,6.0,Modelagem
APT008708,PRJ0122,ANL021,2025-11-13,5.0,Modelagem
APT006782,PRJ0096,ANL021,2026-04-21,45.0,Etl
APT006434,PRJ0089,ANL016,2024-07-22,45.0,Testes
APT006610,PRJ0093,ANL002,2024-10-07,6.0,Coleta
APT005242,PRJ0071,ANL023,2025-02-12,45.0,Dashboard
APT006830,PRJ0097,ANL024,2024-06-24,7.0,Apresentação
APT005971,PRJ0082,ANL022,2025-10-04,6.0,Reunião Com Cliente
APT002514,PRJ0032,ANL006,2026-02-26,2.0,Apresentação
APT004330,PRJ0056,ANL015,2025-03-04,65.0,Apresentação
APT009470,PRJ0136,ANL001,2026-04-20,35.0,Testes
APT008438,PRJ0120,ANL001,2026-06-16,3.0,Dashboard
APT002961,PRJ0036,ANL013,2026-05-22,4.0,Testes
APT003213,PRJ0041,ANL011,2025-06-19,4.0,Reunião Com Cliente
APT003554,PRJ0044,ANL023,2025-05-26,4.0,Etl
APT006323,PRJ0086,ANL003,2026-03-03,4.0,Apresentação
APT005058,PRJ0069,ANL024,2024-10-01,65.0,Etl
APT003397,PRJ0042,ANL013,2025-06-20,8.0,Modelagem
APT000215,PRJ0005,ANL023,2025-01-22,4.0,Apresentação
APT008041,PRJ0115,ANL023,2024-06-28,2.0,Reunião Com Cliente
APT004095,PRJ0053,ANL020,2026-09-03,7.0,Testes
APT002663,PRJ0034,ANL006,2024-01-31,3.0,Modelagem
APT006062,PRJ0083,ANL021,2025-09-22,55.0,Etl
APT004312,PRJ0056,ANL009,2025-02-20,2.0,Testes
APT001602,PRJ0020,ANL022,2024-03-18,8.0,Documentação
APT003988,PRJ0051,ANL017,2024-11-20,25.0,Reunião Com Cliente
APT008875,PRJ0126,ANL017,2026-04-27,6.5,Documentação
APT004085,PRJ0052,ANL010,2026-04-17,8.0,Testes
APT003592,PRJ0045,ANL010,2025-03-18,45.0,Apresentação
APT001787,PRJ0023,ANL023,2026-01-19,75.0,Etl
APT003149,PRJ0039,ANL019,2025-01-02,8.0,Documentação
APT007374,PRJ0106,ANL021,2026-05-12,7.0,Etl
APT007946,PRJ0114,ANL005,2024-05-01,3.0,Modelagem
APT003843,PRJ0049,ANL018,2026-09-02,25.0,Testes
APT002190,PRJ0026,ANL009,2026-01-26,8.0,Etl
APT006825,PRJ0097,ANL018,2024-06-25,8.0,Testes
APT007158,PRJ0102,ANL001,2025-02-28,5.0,Reunião Com Cliente
APT002143,PRJ0026,ANL015,2026-01-06,7.0,Testes
APT000806,PRJ0010,ANL019,2024-07-22,8.0,Reunião Com Cliente
APT001217,PRJ0014,ANL002,2024-07-08,6.0,Apresentação
APT001651,PRJ0021,ANL008,2025-12-01,8.5,Reunião Com Cliente
APT001322,PRJ0015,ANL016,2025-09-15,65.0,Dashboard
APT002759,PRJ0034,ANL006,2024-03-12,4.0,Documentação
APT003734,PRJ0047,ANL012,2024-08-20,4.0,Apresentação
APT004116,PRJ0053,ANL008,2026-12-02,65.0,Modelagem
APT009484,PRJ0136,ANL001,2026-03-12,8.0,Dashboard
APT005055,PRJ0069,ANL012,2024-10-07,5.0,Reunião Com Cliente
APT001168,PRJ0013,ANL011,2024-10-28,3.0,Reunião Com Cliente
APT008145,PRJ0118,ANL020,2026-01-12,4.0,Apresentação
APT009798,PRJ0140,ANL012,2026-01-29,4.0,Etl
APT006924,PRJ0098,ANL024,2025-08-25,45.0,Dashboard
APT007465,PRJ0106,ANL021,2026-04-20,6.0,Modelagem
APT002263,PRJ0029,ANL019,2025-10-13,8.0,Modelagem
APT000441,PRJ0007,ANL016,2024-11-18,25.0,Reunião Com Cliente
APT002044,PRJ0026,ANL003,2025-10-11,45.0,Etl
APT000300,PRJ0006,ANL002,2025-05-26,5.0,Coleta
APT006351,PRJ0086,ANL009,2026-04-09,7.0,Etl
APT001355,PRJ0015,ANL016,2025-10-01,45.0,Coleta
APT002498,PRJ0032,ANL012,2026-03-02,45.0,Dashboard
APT005335,PRJ0074,ANL010,2025-10-30,4.0,Dashboard
APT003125,PRJ0039,ANL019,2024-12-10,3.0,Etl
APT000683,PRJ0008,ANL011,2026-04-27,4.0,Coleta
APT002490,PRJ0032,ANL018,2026-02-24,5.0,Documentação
APT007564,PRJ0106,ANL021,2026-05-18,5.0,Apresentação
APT003699,PRJ0047,ANL024,2024-11-04,45.0,Dashboard
