apontamento_id,projeto_id,analista_id,data,horas,atividade
APT000972,PRJ0012,ANL023,09-mar-2026,3,Apresentação
APT006546,PRJ0091,ANL009,2025-12-22,8,Apresentação
APT000601,PRJ0008,ANL023,25-mar-2026,2,ETL
APT004236,PRJ0055,ANL020,2024-08-09,3,ETL
APT004040,PRJ0052,ANL016,2026-04-21,8,Testes
APT002580,PRJ0032,ANL024,2026-06-09,8.5,Dashboard
APT007321,PRJ0104,ANL006,29-abr-2024,4,Apresentação
APT003536,PRJ0043,ANL011,2025-11-26,8,Reunião com cliente
APT007445,PRJ0106,ANL003,2026-05-04,5,ETL
APT007823,PRJ0111,ANL017,2026-04-20,2,Apresentação
APT002867,PRJ0036,ANL007,2026-04-08,2,Reunião com cliente
APT004313,PRJ0056,ANL021,2025-02-24,8,Reunião com cliente
APT001724,PRJ0023,ANL017,2026-02-02,6,Apresentação
APT008115,PRJ0118,ANL020,2025-12-08,2,Coleta
APT006522,PRJ0090,ANL005,23/10/2024,4,Apresentação
APT002951,PRJ0036,ANL019,2026-04-20,8,APRESENTAÇÃO
APT001054,PRJ0012,ANL017,2026-03-13,7,Testes
APT002674,PRJ0034,ANL024,04/02/2024,4,Coleta
APT005888,PRJ0081,ANL017,2026-04-06,3,Coleta
APT001001,PRJ0012,ANL011,05/22/2026,5.5,COLETA
APT002194,PRJ0027,ANL007,2024-10-14,7,Documentação
APT004924,PRJ0066,ANL003,2024-10-28,2.5,Apresentação
APT002742,PRJ0034,ANL024,05/02/2024,5,Apresentação
APT005975,PRJ0082,ANL022,2025-07-08,3,ETL
APT006988,PRJ0100,ANL004,2026-05-22,7.5,Documentação
APT007958,PRJ0114,ANL005,24-abr-2024,4,Dashboard
APT001436,PRJ0017,ANL022,2025-01-08,8,ETL
APT001301,PRJ0014,ANL008,15-jul-2024,8.5,ETL
APT003367,PRJ0042,ANL007,09/01/2025,4,Coleta
APT003899,PRJ0050,ANL002,11/03/2025,5,Dashboard
APT001990,PRJ0026,ANL009,2025-12-05,6.5,Dashboard
APT000309,PRJ0006,ANL014,2025-06-10,8,Reunião com cliente
APT000627,PRJ0008,ANL005,2026-05-20,4,Dashboard
APT007550,PRJ0106,ANL021,2026-05-06,4,Testes
APT005446,PRJ0077,ANL002,11/18/2024,4,Apresentação
APT007572,PRJ0106,ANL003,08/06/2026,4.5,Coleta
APT003955,PRJ0051,ANL005,11/15/2024,8,Apresentação
APT002623,PRJ0034,ANL024,03/06/2024,6,Testes
APT008171,PRJ0119,ANL018,2024-05-24,4,Testes
APT000115,PRJ0003,ANL003,2025-09-29,4,Modelagem
APT009412,PRJ0135,ANL008,2024-03-07,6,Testes
APT001605,PRJ0020,ANL022,2024-03-05,7,Documentação
APT007885,PRJ0113,ANL004,2024-05-17,5,Modelagem
APT009647,PRJ0139,ANL011,2024-11-01,3.5,Dashboard
APT001971,PRJ0025,ANL022,2025-01-17,5.5,Coleta
APT009411,PRJ0135,ANL008,2024-02-08,2,Modelagem
APT001906,PRJ0025,ANL022,2025-02-17,6.5,Apresentação
APT003505,PRJ0042,ANL019,21/07/2025,6,Reunião com cliente
APT005339,PRJ0074,ANL016,03/11/2025,4,Apresentação
APT008402,PRJ0120,ANL007,2026-05-20,3,Dashboard
APT000940,PRJ0012,ANL017,2026-02-12,4,Apresentação
APT007079,PRJ0101,ANL018,2026-06-08,6.5,Dashboard
APT007312,PRJ0104,ANL024,2024-04-16,6.5,Reunião com cliente
APT008864,PRJ0126,ANL005,2026-01-22,4,Coleta
APT004311,PRJ0056,ANL003,25-mar-2025,4,Testes
APT006071,PRJ0083,ANL003,2025-06-02,6.5,Dashboard
APT004257,PRJ0055,ANL002,2024-10-10,6,ETL
APT008801,PRJ0124,ANL022,2024-10-21,4,DOCUMENTAÇÃO
APT006807,PRJ0096,ANL015,2026-03-16,6,Coleta
APT002237,PRJ0028,ANL004,2024-10-22,3,Apresentação
APT001466,PRJ0017,ANL010,2025-03-11,7,Documentação
APT009395,PRJ0135,ANL020,2024-04-03,6,Dashboard
APT003347,PRJ0042,ANL013,2025-06-18,8.5,Modelagem
APT005603,PRJ0079,ANL006,2025-07-08,5,ETL
APT008701,PRJ0122,ANL015,11/25/2025,"6,5",APRESENTAÇÃO
APT004849,PRJ0064,ANL002,20/04/2026,4,Apresentação
APT003095,PRJ0039,ANL019,2024-12-30,4,Coleta
APT007752,PRJ0109,ANL001,2026-05-27,6.5,Testes
APT000709,PRJ0008,ANL005,2026-03-02,4,Documentação
APT003354,PRJ0042,ANL007,2025-05-21,8,Dashboard
APT008639,PRJ0122,ANL015,2025-11-13,4,Reunião com cliente
APT007228,PRJ0103,ANL005,2025-02-10,6,Reunião com cliente
APT003299,PRJ0042,ANL013,2025-08-11,8,Modelagem
APT006244,PRJ0084,ANL023,08/14/2025,7.5,Testes
APT002161,PRJ0026,ANL021,24/10/2025,5,Coleta
APT005324,PRJ0073,ANL003,2025-02-06,2,Reunião com cliente
APT007537,PRJ0106,ANL021,06/04/2026,6,ETL
APT004261,PRJ0056,ANL003,17/04/2025,6,Apresentação
APT005785,PRJ0081,ANL023,2026-05-11,5,ETL
APT009605,PRJ0138,ANL017,2026-05-11,6.5,Dashboard
APT000049,PRJ0001,ANL004,04/08/2024,5,Dashboard
APT005326,PRJ0073,ANL021,17-fev-2025,6,ETL
APT008699,PRJ0122,ANL015,28/10/2025,4,Documentação
APT004673,PRJ0063,ANL019,2026-05-25,4,Documentação
APT001361,PRJ0015,ANL016,2025-12-01,4,Testes
APT004839,PRJ0064,ANL014,2026-05-15,5,Dashboard
APT006886,PRJ0098,ANL018,26/09/2025,6,Testes
APT006765,PRJ0095,ANL008,2025-04-23,4.5,Coleta
APT000794,PRJ0010,ANL013,2024-07-24,8,Reunião com cliente
APT003613,PRJ0046,ANL010,2024-03-22,8,Dashboard
APT008924,PRJ0127,ANL006,20-out-2025,4,Apresentação
APT008311,PRJ0120,ANL019,2026-04-07,"3,5",Apresentação
APT001959,PRJ0025,ANL022,22-jan-2025,2,Testes
APT002318,PRJ0029,ANL001,2025-07-09,7,Testes
APT002313,PRJ0029,ANL007,2025-06-20,5,Documentação
APT007111,PRJ0101,ANL024,08-mai-2026,5,Documentação
APT000433,PRJ0007,ANL010,23-set-2024,5,Coleta
APT008457,PRJ0120,ANL007,2026-05-20,6,Testes
APT008096,PRJ0118,ANL008,2025-10-30,2,Documentação
APT009477,PRJ0136,ANL013,06-mai-2026,4,ETL
APT006169,PRJ0083,ANL009,2025-05-21,7,ETL
APT003724,PRJ0047,ANL006,08/07/2024,2,Apresentação
APT000011,PRJ0001,ANL010,2024-04-29,6,Documentação
APT002766,PRJ0034,ANL018,2024-01-24,6,Apresentação
APT005126,PRJ0070,ANL022,2025-05-29,4,REUNIÃO COM CLIENTE
APT000174,PRJ0004,ANL011,10-abr-2024,6.5,Reunião com cliente
APT001598,PRJ0020,ANL016,2024-03-11,6,Apresentação
APT002042,PRJ0026,ANL009,04/08/2025,8,Modelagem
APT009238,PRJ0133,ANL018,26/06/2026,8,Apresentação
APT004841,PRJ0064,ANL020,2026-04-23,4.5,Reunião com cliente
APT008945,PRJ0128,ANL017,20-abr-2026,4,Modelagem
APT005186,PRJ0070,ANL016,24-mar-2025,8,Coleta
APT007994,PRJ0115,ANL023,06/17/2024,6,Documentação
APT000619,PRJ0008,ANL017,2026-06-11,5,Apresentação
APT007596,PRJ0106,ANL021,2026-04-23,6,Documentação
APT009627,PRJ0139,ANL005,2024-11-04,8,Dashboard
APT007563,PRJ0106,ANL015,2026-04-17,3,ETL
APT005780,PRJ0081,ANL023,08/04/2026,4,ETL
APT004745,PRJ0064,ANL020,04-mar-2026,4,Dashboard
APT000690,PRJ0008,ANL017,2026-06-01,2.5,Testes
APT002373,PRJ0029,ANL019,08/20/2025,7,Modelagem
APT000981,PRJ0012,ANL023,2026-06-01,4,Apresentação
APT004793,PRJ0064,ANL002,12/03/2026,8,Modelagem
APT001790,PRJ0024,ANL017,13/08/2025,4,Testes
APT005300,PRJ0073,ANL021,2025-02-25,6,Coleta
APT001947,PRJ0025,ANL022,2025-03-07,4,ETL
APT007679,PRJ0109,ANL019,03/18/2026,7,Coleta
APT004242,PRJ0055,ANL020,06/17/2024,4,Apresentação
APT000039,PRJ0001,ANL016,2024-04-18,6,ETL
APT008510,PRJ0121,ANL009,18/05/2026,6.5,Testes
APT000083,PRJ0003,ANL003,12-ago-2025,2,Testes
APT001708,PRJ0022,ANL015,02/24/2026,6,Coleta
APT008454,PRJ0120,ANL013,23/03/2026,3.5,ETL
APT007875,PRJ0113,ANL016,05/01/2024,6,Modelagem
APT004211,PRJ0055,ANL002,2024-09-09,6,Testes
APT004835,PRJ0064,ANL020,23/03/2026,2.5,Dashboard
APT008578,PRJ0121,ANL021,2026-04-22,6.5,Apresentação
APT009514,PRJ0136,ANL001,2026-01-22,5,Apresentação
APT000413,PRJ0006,ANL020,05/30/2025,2,Documentação
APT001157,PRJ0013,ANL011,2024-11-27,6.5,Modelagem
APT007260,PRJ0103,ANL011,2025-04-21,8,Dashboard
APT005760,PRJ0081,ANL017,24-jun-2026,4.5,Apresentação
APT004144,PRJ0053,ANL020,02/11/2026,4,Coleta
APT004814,PRJ0064,ANL014,30/03/2026,2,Coleta
APT008086,PRJ0117,ANL009,2025-07-28,6.5,ETL
APT005131,PRJ0070,ANL016,04/10/2025,"3,5",Testes
APT005034,PRJ0068,ANL017,2025-02-27,6.5,Testes
APT004637,PRJ0063,ANL007,2026-05-18,7,Modelagem
APT006632,PRJ0093,ANL014,2024-10-14,4.5,Modelagem
APT002448,PRJ0032,ANL006,19/02/2026,7.5,Testes
APT005210,PRJ0070,ANL016,2025-07-04,2,Reunião com cliente
APT004564,PRJ0062,ANL005,12/12/2024,6,Dashboard
APT006918,PRJ0098,ANL012,2025-09-08,5,Documentação
APT005540,PRJ0078,ANL017,2025-08-01,7,Dashboard
APT009363,PRJ0134,ANL003,2026-01-14,4,Documentação
APT002535,PRJ0032,ANL024,2026-03-09,6,Dashboard
APT000530,PRJ0007,ANL010,13/01/2025,8,Coleta
APT008790,PRJ0124,ANL010,14/10/2024,4,Testes
APT003131,PRJ0039,ANL007,2024-12-16,2.5,Modelagem
APT000191,PRJ0004,ANL011,2024-03-29,4,Coleta
APT006718,PRJ0095,ANL002,23/01/2025,6,Coleta
APT009388,PRJ0135,ANL008,2024-02-12,2,Apresentação
APT009199,PRJ0131,ANL009,2024-02-06,4,Dashboard
APT000194,PRJ0004,ANL011,15/04/2024,2,Modelagem
APT009516,PRJ0136,ANL001,2026-01-26,4,Dashboard
APT002219,PRJ0027,ANL019,10/07/2024,8.5,Apresentação
APT003765,PRJ0047,ANL024,30-set-2024,6,Apresentação
APT002776,PRJ0034,ANL012,2024-02-06,7,COLETA
APT003087,PRJ0039,ANL007,12/02/2024,4.5,ETL
APT004170,PRJ0055,ANL014,09/10/2024,6,ETL
APT007406,PRJ0106,ANL009,04/01/2026,5,Documentação
APT002132,PRJ0026,ANL021,2025-10-06,8.5,Reunião com cliente
APT007744,PRJ0109,ANL013,2026-03-26,4,ETL
APT007571,PRJ0106,ANL015,2026-04-22,6,Reunião com cliente
APT009430,PRJ0136,ANL019,2026-04-03,2,Dashboard
APT000853,PRJ0010,ANL019,27-set-2024,"5,5",Dashboard
APT002696,PRJ0034,ANL006,2024-05-29,8.5,Apresentação
APT003344,PRJ0042,ANL001,26/05/2025,2,ETL
APT006850,PRJ0098,ANL024,2025-09-18,4,Apresentação
APT009208,PRJ0132,ANL016,2024-11-04,6,Reunião com cliente
APT006210,PRJ0084,ANL017,2025-09-22,6,Documentação
APT007148,PRJ0102,ANL001,2025-01-16,4,Testes
APT006634,PRJ0093,ANL014,27/09/2024,6,Coleta
APT003140,PRJ0039,ANL013,2024-10-23,8,Testes
APT007345,PRJ0105,ANL002,2025-11-25,7,ETL
APT004860,PRJ0064,ANL014,2026-03-05,4,Coleta
APT009625,PRJ0139,ANL011,10/16/2024,5,Documentação
APT008365,PRJ0120,ANL013,06/25/2026,"7,5",Testes
APT002401,PRJ0029,ANL019,06/06/2025,6,COLETA
APT002038,PRJ0026,ANL015,2026-01-02,5,Modelagem
APT007259,PRJ0103,ANL005,03/18/2025,2,Testes
APT005201,PRJ0070,ANL022,08/05/2025,6.5,REUNIÃO COM CLIENTE
APT000063,PRJ0003,ANL015,09/12/2025,3,Dashboard
APT003208,PRJ0041,ANL011,2025-04-04,4.5,ETL
APT009314,PRJ0133,ANL006,2026-06-22,6,ETL
APT009604,PRJ0138,ANL017,06/17/2026,3.5,Coleta
APT006731,PRJ0095,ANL008,2025-03-31,2.5,Modelagem
APT009533,PRJ0136,ANL007,04-mai-2026,4,ETL
APT003585,PRJ0045,ANL016,2025-03-13,6,Modelagem
APT003196,PRJ0041,ANL011,2025-07-28,4,Reunião com cliente
APT003833,PRJ0048,ANL005,2025-01-06,2.5,Documentação
APT004517,PRJ0060,ANL012,2025-05-05,7.5,Dashboard
APT003597,PRJ0045,ANL010,24-fev-2025,5,ETL
APT001289,PRJ0014,ANL020,2024-08-14,4.5,Testes
APT004929,PRJ0066,ANL021,2024-11-18,6.5,Modelagem
APT003750,PRJ0047,ANL006,21/10/2024,6,Documentação
APT005419,PRJ0077,ANL002,2024-11-27,7,Testes
APT006748,PRJ0095,ANL008,03/24/2025,3,Coleta
APT004433,PRJ0059,ANL014,2025-04-28,3.5,ETL
APT001996,PRJ0026,ANL015,2025-08-06,8,Dashboard
APT006516,PRJ0090,ANL005,21-out-2024,6.5,Dashboard
APT003847,PRJ0049,ANL012,2026-01-20,8,Modelagem
APT006074,PRJ0083,ANL015,12/08/2025,6,Coleta
APT006252,PRJ0084,ANL005,2025-08-19,5,Dashboard
APT004073,PRJ0052,ANL022,30-mar-2026,4.5,Testes
APT008897,PRJ0127,ANL024,11/21/2025,8,ETL
APT005080,PRJ0069,ANL024,28/10/2024,3,Documentação
APT006264,PRJ0085,ANL024,27-out-2025,6,Testes
APT005133,PRJ0070,ANL022,2025-07-16,4,ETL
APT001976,PRJ0025,ANL022,2025-03-07,3,COLETA
APT000983,PRJ0012,ANL017,2026-06-18,2.5,Apresentação
APT005725,PRJ0080,ANL009,18-out-2024,6,Modelagem
APT008430,PRJ0120,ANL001,2026-06-22,4.5,Apresentação
APT000554,PRJ0007,ANL016,2024-12-09,3.5,Coleta
APT002944,PRJ0036,ANL013,2026-05-25,4,ETL
APT007507,PRJ0106,ANL015,2026-05-27,7,Apresentação
APT005057,PRJ0069,ANL012,2024-09-16,8,Dashboard
APT009450,PRJ0136,ANL007,02/06/2026,4,ETL
APT004722,PRJ0063,ANL001,2026-06-12,2,Coleta
APT001838,PRJ0024,ANL017,2025-10-06,4,Reunião com cliente
APT007344,PRJ0105,ANL014,2025-11-18,2.5,Reunião com cliente
APT001230,PRJ0014,ANL020,04/09/2024,4,Coleta
APT004534,PRJ0061,ANL006,27/05/2025,5,Modelagem
APT009250,PRJ0133,ANL012,2026-06-15,4,Coleta
APT003045,PRJ0038,ANL002,06/25/2024,2,ETL
APT001987,PRJ0025,ANL004,04-abr-2025,"6,5",Dashboard
APT001677,PRJ0022,ANL009,2026-02-25,2,ETL
APT006467,PRJ0089,ANL022,10-set-2024,8.5,Apresentação
APT000375,PRJ0006,ANL020,2025-07-09,8,Modelagem
APT001614,PRJ0020,ANL022,2024-03-06,8,Testes
APT001206,PRJ0014,ANL002,2024-09-20,4,Coleta
APT007782,PRJ0110,ANL014,30/01/2025,8.5,Coleta
APT003807,PRJ0048,ANL011,30-dez-2024,5,Reunião com cliente
APT000289,PRJ0005,ANL011,2025-01-20,2,Modelagem
APT001263,PRJ0014,ANL014,2024-10-29,5,Reunião com cliente
APT005130,PRJ0070,ANL022,03-abr-2025,6,Modelagem
APT004855,PRJ0064,ANL014,2026-02-23,4,Documentação
APT001142,PRJ0013,ANL023,2024-10-28,4.5,ETL
APT005629,PRJ0079,ANL012,2025-06-20,2,Coleta
APT005688,PRJ0080,ANL015,2024-11-04,7,Coleta
APT000798,PRJ0010,ANL013,07/31/2024,8,ETL
APT006725,PRJ0095,ANL002,10/02/2025,2,Apresentação
APT007145,PRJ0101,ANL012,22/06/2026,7.5,ETL
APT005753,PRJ0081,ANL023,26-mai-2026,4,ETL
APT007960,PRJ0114,ANL005,2024-04-22,7,Reunião com cliente
APT006820,PRJ0096,ANL003,2026-05-21,4,Apresentação
APT007959,PRJ0114,ANL017,05/08/2024,4,Apresentação
APT005231,PRJ0071,ANL023,2025-01-27,5.5,Dashboard
APT002971,PRJ0036,ANL001,2026-03-02,4,ETL
APT006678,PRJ0093,ANL014,09/20/2024,8,Coleta
APT005123,PRJ0070,ANL022,23-mai-2025,7.5,Dashboard
APT005239,PRJ0071,ANL017,2025-02-03,8,ETL
APT007154,PRJ0102,ANL007,02/11/2025,2.5,Modelagem
APT001920,PRJ0025,ANL004,2025-01-22,3.5,Coleta
APT007915,PRJ0113,ANL016,06/05/2024,3,Coleta
APT005325,PRJ0073,ANL021,04/03/2025,6,Coleta
APT006906,PRJ0098,ANL012,2025-10-01,2,Testes
APT006811,PRJ0096,ANL009,05/29/2026,2,ETL
APT009558,PRJ0137,ANL001,2025-07-14,5,Coleta
APT007593,PRJ0106,ANL021,13/04/2026,2.5,Apresentação
APT003841,PRJ0049,ANL006,26/01/2026,5,Documentação
APT001125,PRJ0013,ANL023,20/12/2024,6,Modelagem
APT000404,PRJ0006,ANL002,07/04/2025,8,Modelagem
APT001508,PRJ0018,ANL005,2025-09-11,4,Coleta
APT008110,PRJ0118,ANL002,2025-12-08,4,Reunião com cliente
APT000584,PRJ0008,ANL005,2026-06-19,8,Apresentação
APT006017,PRJ0082,ANL010,2025-03-10,5,Dashboard
APT006238,PRJ0084,ANL005,2025-09-15,4.5,Testes
APT005974,PRJ0082,ANL004,2025-03-17,8,Coleta
APT006703,PRJ0094,ANL004,2025-09-08,"4,5",Dashboard
APT006857,PRJ0098,ANL024,2025-08-25,5,Coleta
APT006036,PRJ0082,ANL004,2025-05-08,4,Coleta
APT003954,PRJ0050,ANL008,31-out-2025,6.5,Apresentação
APT006132,PRJ0083,ANL021,11/19/2025,8.5,Coleta
APT006029,PRJ0082,ANL010,2025-06-30,7,ETL
APT002340,PRJ0029,ANL013,2025-09-15,4.5,Documentação
APT008488,PRJ0120,ANL019,2026-06-23,6.5,Reunião com cliente
APT008960,PRJ0128,ANL011,04/13/2026,7.5,Reunião com cliente
APT007197,PRJ0103,ANL005,2025-04-09,4.5,Apresentação
APT005763,PRJ0081,ANL017,2026-05-13,4.5,Modelagem
APT006668,PRJ0093,ANL020,2024-10-02,4.5,Dashboard
APT007732,PRJ0109,ANL019,2026-03-23,6,Apresentação
APT008693,PRJ0122,ANL015,27-out-2025,5,Reunião com cliente
APT000123,PRJ0003,ANL003,2025-07-14,7,ETL
APT007630,PRJ0109,ANL019,05/05/2026,4,Coleta
APT003470,PRJ0042,ANL001,13/06/2025,5.5,Documentação
APT000355,PRJ0006,ANL014,02/04/2025,"2,5",Reunião com cliente
APT007251,PRJ0103,ANL023,07-fev-2025,6,APRESENTAÇÃO
APT009438,PRJ0136,ANL007,2026-01-12,7,ETL
APT002745,PRJ0034,ANL024,2024-04-03,5,Coleta
APT008033,PRJ0115,ANL011,2024-05-29,3,Reunião com cliente
APT004483,PRJ0059,ANL002,2025-03-10,4,Testes
APT000377,PRJ0006,ANL008,09-jun-2025,2,Modelagem
APT004908,PRJ0065,ANL022,2026-02-05,6.5,Testes
APT004324,PRJ0056,ANL009,27/03/2025,4,Reunião com cliente
APT003702,PRJ0047,ANL012,22-out-2024,6,Documentação
APT008854,PRJ0126,ANL005,31-mar-2026,5,Modelagem
APT005995,PRJ0082,ANL022,2025-05-19,5,Documentação
APT001295,PRJ0014,ANL020,06/18/2024,3.5,Documentação
APT001557,PRJ0019,ANL022,2024-12-10,6.5,Reunião com cliente
APT007212,PRJ0103,ANL005,2025-04-21,6.5,Coleta
APT009621,PRJ0139,ANL023,2024-11-26,4.5,ETL
APT001391,PRJ0016,ANL016,08/06/2026,2.5,Modelagem
APT007449,PRJ0106,ANL009,2026-05-25,6,Modelagem
APT003020,PRJ0037,ANL010,2025-04-23,8,Modelagem
APT005509,PRJ0078,ANL005,09/18/2025,"2,5",Coleta
APT000573,PRJ0008,ANL023,08-mai-2026,5,Reunião com cliente
APT003134,PRJ0039,ANL013,29/11/2024,2.5,Testes
APT003116,PRJ0039,ANL001,2025-01-13,5,Dashboard
APT004634,PRJ0063,ANL019,06/22/2026,8,Dashboard
APT000089,PRJ0003,ANL021,24/09/2025,8,Testes
APT006172,PRJ0083,ANL015,02/06/2025,2.5,ETL
APT000694,PRJ0008,ANL011,2026-05-04,5.5,Testes
APT006379,PRJ0088,ANL007,2025-08-28,4,Reunião com cliente
APT008728,PRJ0122,ANL021,06-out-2025,3.5,Reunião com cliente
APT000587,PRJ0008,ANL023,30-abr-2026,7,Apresentação
APT003310,PRJ0042,ANL001,22-set-2025,7.5,Modelagem
APT005822,PRJ0081,ANL005,20/04/2026,4,Dashboard
APT002568,PRJ0032,ANL018,02-mar-2026,6,Testes
APT004640,PRJ0063,ANL019,23-jun-2026,4,Testes
APT008888,PRJ0126,ANL017,12/03/2026,8.5,Documentação
APT004111,PRJ0053,ANL008,2026-04-10,"4,5",Reunião com cliente
APT001292,PRJ0014,ANL014,2024-10-16,6,ETL
APT006887,PRJ0098,ANL006,17-set-2025,6,Dashboard
APT001507,PRJ0018,ANL011,2025-09-10,4,Reunião com cliente
APT009109,PRJ0130,ANL019,2025-05-13,8,Testes
APT004223,PRJ0055,ANL014,2024-10-11,4.5,Reunião com cliente
APT007610,PRJ0108,ANL020,2024-06-20,6,Documentação
APT006711,PRJ0095,ANL002,14/04/2025,4,Apresentação
APT000240,PRJ0005,ANL023,2024-12-10,4,Documentação
APT003264,PRJ0041,ANL011,2025-06-02,5.5,ETL
APT001231,PRJ0014,ANL008,16-out-2024,4,Dashboard
APT005662,PRJ0079,ANL006,16-jun-2025,6,Dashboard
APT002673,PRJ0034,ANL012,28-fev-2024,2,Apresentação
APT004778,PRJ0064,ANL008,2026-04-28,6,Apresentação
APT007422,PRJ0106,ANL003,2026-06-22,4.5,Dashboard
APT008848,PRJ0126,ANL005,01/26/2026,4.5,Reunião com cliente
APT001711,PRJ0022,ANL003,2026-03-04,7,Apresentação
APT006523,PRJ0090,ANL017,21-out-2024,7,Dashboard
APT000341,PRJ0006,ANL020,07/05/2025,6.5,ETL
APT006055,PRJ0082,ANL022,03/20/2025,2,ETL
APT003407,PRJ0042,ANL019,29/09/2025,6,Documentação
APT001010,PRJ0012,ANL011,2026-04-01,4,Coleta
APT003461,PRJ0042,ANL013,2025-05-12,6,Coleta
APT008428,PRJ0120,ANL013,03/26/2026,8,Coleta
APT003766,PRJ0047,ANL012,08/08/2024,5,Coleta
APT006020,PRJ0082,ANL010,03/10/2025,5.5,Apresentação
APT009182,PRJ0131,ANL021,01/04/2024,4,Testes
APT008629,PRJ0122,ANL003,09/10/2025,"6,5",Modelagem
APT008328,PRJ0120,ANL013,15/06/2026,4,Testes
APT004425,PRJ0058,ANL001,2024-03-21,6,Modelagem
APT009185,PRJ0131,ANL021,2024-03-08,7.5,Apresentação
APT000771,PRJ0010,ANL001,2024-09-02,6,Testes
APT005105,PRJ0070,ANL010,2025-04-25,8,ETL
APT009550,PRJ0136,ANL007,2026-04-22,8,Documentação
APT008892,PRJ0126,ANL023,2026-02-17,6.5,Reunião com cliente
APT007019,PRJ0101,ANL012,25/06/2026,8,Reunião com cliente
APT002430,PRJ0031,ANL015,2024-10-31,2,Apresentação
APT000578,PRJ0008,ANL005,2026-05-28,8,Reunião com cliente
APT003153,PRJ0039,ANL013,2025-02-11,4,Coleta
APT004643,PRJ0063,ANL001,2026-05-18,4,Reunião com cliente
APT004940,PRJ0066,ANL009,05/11/2024,7.5,Dashboard
APT000989,PRJ0012,ANL017,2026-02-25,5,Modelagem
APT008987,PRJ0129,ANL007,22-jan-2026,7,Modelagem
APT007053,PRJ0101,ANL024,2026-05-29,6.5,Apresentação
APT005459,PRJ0078,ANL005,21-jul-2025,8,Apresentação
APT003417,PRJ0042,ANL013,2025-06-03,4,ETL
APT009690,PRJ0140,ANL012,2025-12-08,5,Documentação
APT001401,PRJ0016,ANL022,2026-06-01,2,MODELAGEM
APT000010,PRJ0001,ANL016,2024-03-28,3,Testes
APT007798,PRJ0110,ANL020,01/15/2025,6.5,Dashboard
APT006799,PRJ0096,ANL015,2026-05-18,"7,5",Apresentação
APT008866,PRJ0126,ANL023,2026-05-11,2,Apresentação
APT006651,PRJ0093,ANL020,2024-09-30,8,APRESENTAÇÃO
APT001105,PRJ0012,ANL017,01-jun-2026,4,Apresentação
APT004507,PRJ0060,ANL024,08-mai-2025,"4,5",Documentação
APT009561,PRJ0137,ANL007,07-jul-2025,3,Apresentação
APT006574,PRJ0093,ANL008,2024-11-12,4,Documentação
APT006035,PRJ0082,ANL016,2025-06-20,7,Testes
APT004596,PRJ0062,ANL011,2024-12-19,2,Documentação
APT006348,PRJ0086,ANL015,08-mai-2026,6,ETL
APT009277,PRJ0133,ANL006,2026-04-16,5,Testes
APT007765,PRJ0109,ANL007,2026-04-08,"2,5",Apresentação
APT009623,PRJ0139,ANL017,30/09/2024,4,Documentação
APT001808,PRJ0024,ANL005,2025-11-21,2,ETL
APT001689,PRJ0022,ANL003,2026-03-09,4.5,Documentação
APT001905,PRJ0025,ANL004,2025-03-18,4.5,Documentação
APT008619,PRJ0122,ANL015,2025-09-01,3,Documentação
APT000730,PRJ0009,ANL011,2025-11-03,6,Reunião com cliente
APT006455,PRJ0089,ANL016,2024-06-24,6,Documentação
APT009170,PRJ0131,ANL015,02/21/2024,7,Reunião com cliente
APT009200,PRJ0131,ANL003,2024-02-27,3,Modelagem
APT001594,PRJ0019,ANL022,06/01/2025,6,Coleta
APT005811,PRJ0081,ANL023,2026-04-27,8,Modelagem
APT008027,PRJ0115,ANL023,03/06/2024,5.5,ETL
APT004210,PRJ0055,ANL014,2024-10-07,7,Testes
APT004882,PRJ0065,ANL016,2026-02-12,4,Documentação
APT003166,PRJ0039,ANL001,2024-11-06,3.5,Testes
APT009671,PRJ0139,ANL017,2024-10-21,3.5,Modelagem
APT007009,PRJ0100,ANL016,2026-05-21,4,Coleta
APT007954,PRJ0114,ANL017,2024-05-10,2,Reunião com cliente
APT003927,PRJ0050,ANL008,11/05/2025,4,Modelagem
APT007777,PRJ0110,ANL014,01/20/2025,"8,5",Documentação
APT002505,PRJ0032,ANL018,20-abr-2026,6.5,Dashboard
APT005400,PRJ0076,ANL015,2024-06-03,4,Reunião com cliente
APT003923,PRJ0050,ANL002,2025-09-17,6,Testes
APT008114,PRJ0118,ANL002,2025-12-17,5.5,Documentação
APT005007,PRJ0067,ANL001,2024-06-17,4,Modelagem
APT003941,PRJ0050,ANL014,10/30/2025,7,Documentação
APT006290,PRJ0086,ANL009,2026-03-31,4.5,Coleta
APT005308,PRJ0073,ANL021,2025-03-10,8.5,Apresentação
APT004176,PRJ0055,ANL008,2024-09-05,7.5,ETL
APT003426,PRJ0042,ANL013,2025-06-16,4,REUNIÃO COM CLIENTE
APT003985,PRJ0051,ANL017,2024-12-16,7,Reunião com cliente
APT007551,PRJ0106,ANL009,02/06/2026,4,MODELAGEM
APT008039,PRJ0115,ANL023,2024-06-05,5,Apresentação
APT008996,PRJ0129,ANL013,2026-01-21,3,Documentação
APT002567,PRJ0032,ANL006,21/05/2026,4,Coleta
APT005606,PRJ0079,ANL006,01-jul-2025,7.5,ETL
APT008757,PRJ0123,ANL002,06/30/2025,8.5,ETL
APT009176,PRJ0131,ANL009,20-mar-2024,7.5,APRESENTAÇÃO
